record_id,record_type,used_for,actual_model_input,model_language_conditions,availability_status,language_code,dataset_code,language_name,language_family,script,source_term_en,localized_term,concept_name_en,concept_category,concept_category_name,axis_id,axis_category,axis_endpoint,axis_polarity,axis_endpoint_1_en,axis_endpoint_1_localized,axis_endpoint_2_en,axis_endpoint_2_localized,source_citation_keys,source_titles,source_years,source_urls,translation_nllb_code,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation,origin_files
concept:en:0001,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,individualism,individualism,individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2605,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,extent,extent,extent,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2606,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,fishing,fishing,fishing,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2607,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,format,format,format,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2608,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gap,gap,gap,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2609,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gate,gate,gate,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2610,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gotten,gotten,gotten,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2611,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,harm,harm,harm,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2612,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,healthcare,healthcare,healthcare,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2613,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,immigration,immigration,immigration,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2614,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,impressive,impressive,impressive,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2615,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,jews,jews,jews,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2616,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,joining,joining,joining,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2617,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,killer,killer,killer,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2618,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,lesson,lesson,lesson,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2619,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,limits,limits,limits,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2620,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,loving,loving,loving,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2621,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,managers,managers,managers,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2622,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,membership,membership,membership,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2623,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,miami,miami,miami,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2624,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,mirror,mirror,mirror,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2625,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,mount,mount,mount,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2626,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,nights,nights,nights,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2627,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,occur,occur,occur,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2628,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,parking,parking,parking,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2629,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,proposal,proposal,proposal,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2630,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,province,province,province,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2631,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,purchased,purchased,purchased,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2632,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,recognition,recognition,recognition,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2633,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,rolling,rolling,rolling,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2634,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,shortly,shortly,shortly,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2635,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,situations,situations,situations,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2636,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,strongly,strongly,strongly,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2637,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,tears,tears,tears,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2638,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,technique,technique,technique,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2639,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,tied,tied,tied,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2640,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,accused,accused,accused,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2641,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,adventure,adventure,adventure,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2642,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,argue,argue,argue,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2643,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,assessment,assessment,assessment,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2644,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,atmosphere,atmosphere,atmosphere,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2645,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,awful,awful,awful,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2646,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,bedroom,bedroom,bedroom,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2647,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,belief,belief,belief,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2648,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,bound,bound,bound,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2649,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,breaks,breaks,breaks,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2650,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,carefully,carefully,carefully,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2651,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,cats,cats,cats,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2652,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,ceo,ceo,ceo,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2653,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,choices,choices,choices,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2654,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,closing,closing,closing,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2655,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,colorado,colorado,colorado,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2656,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,colors,colors,colors,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2657,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,contrast,contrast,contrast,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2658,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,courses,courses,courses,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2659,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,courts,courts,courts,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2660,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,donald,donald,donald,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2661,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,drew,drew,drew,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2662,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,egg,egg,egg,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2663,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,element,element,element,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2664,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,establish,establish,establish,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2665,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,extension,extension,extension,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2666,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,files,files,files,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2667,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,founder,founder,founder,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2668,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gear,gear,gear,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2669,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,georgia,georgia,georgia,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2670,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,hills,hills,hills,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2671,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,hip,hip,hip,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2672,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,hitting,hitting,hitting,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2673,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,increases,increases,increases,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2674,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,infrastructure,infrastructure,infrastructure,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2675,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,jason,jason,jason,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2676,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,locations,locations,locations,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2677,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,loose,loose,loose,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2678,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,machines,machines,machines,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2679,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,moral,moral,moral,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2680,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,offensive,offensive,offensive,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2681,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,package,package,package,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2682,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,pointed,pointed,pointed,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2683,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,poverty,poverty,poverty,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2684,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,processes,processes,processes,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2685,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,processing,processing,processing,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2686,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,qualified,qualified,qualified,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2687,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,railway,railway,railway,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2688,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,reaching,reaching,reaching,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2689,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,ridiculous,ridiculous,ridiculous,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2690,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,sensitive,sensitive,sensitive,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2691,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,server,server,server,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2692,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,shock,shock,shock,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2693,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,silence,silence,silence,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2694,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,soldier,soldier,soldier,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2695,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,superior,superior,superior,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2696,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,supporters,supporters,supporters,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2697,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,threw,threw,threw,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2698,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,tons,tons,tons,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2699,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,transition,transition,transition,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2700,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,violent,violent,violent,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2701,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,voters,voters,voters,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2702,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,wash,wash,wash,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2703,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,acid,acid,acid,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2704,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,actress,actress,actress,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2705,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,administrative,administrative,administrative,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2706,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,alan,alan,alan,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2707,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,alongside,alongside,alongside,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2708,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,angel,angel,angel,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2709,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,anxiety,anxiety,anxiety,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2710,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,babies,babies,babies,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2711,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,bars,bars,bars,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2712,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,bonus,bonus,bonus,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
